49	82	9
49	324	3
50	94	2
50	93	1
51	78	1
55	94	1
55	50	7
55	93	1
57	51	1
77	82	2
77	51	15
77	324	1
77	317	1
77	77	18
79	53	4
79	82	12
79	51	7
79	91	1
79	55	1
79	93	2
80	50	4
80	93	1
82	95	2
82	81	3
82	52	7
82	94	3
82	50	12
82	51	19
82	93	6
91	91	71
91	82	21
91	51	9
91	95	3
91	77	6
91	92	6
91	330	3
91	93	7
91	94	7
91	78	2
92	91	2
93	94	3
93	82	7
93	51	2
94	92	2
94	82	1
95	51	2
187	263	13
187	82	25
187	51	2
187	55	4
187	91	1
187	93	1
188	77	6
188	317	1
188	82	5
188	51	2
189	49	2
189	82	1
189	51	2
189	324	4
190	187	6
190	82	3
190	51	1
191	326	1
191	320	12
191	313	1
191	51	3
191	217	3
200	204	1
200	202	2
200	94	1
200	203	1
200	205	1
200	51	3
201	313	47
201	94	5
201	320	6
201	226	6
201	245	15
201	82	6
201	51	2
201	258	1
201	324	19
202	313	1
202	257	1
202	94	1
202	51	2
203	313	1
203	257	1
203	94	1
203	51	1
204	313	34
204	94	1
204	82	8
204	324	7
205	313	24
205	94	1
205	324	5
206	279	2
206	326	1
206	94	4
206	259	1
207	354	2
207	322	2
207	320	2
207	82	2
207	51	7
207	57	2
207	341	1
207	340	2
207	343	1
208	94	3
208	82	1
208	51	4
208	57	1
209	82	2
209	51	4
210	313	26
210	257	2
210	264	1
210	226	5
210	82	1
210	51	3
210	258	1
211	94	11
211	320	2
211	51	6
211	57	4
212	51	5
214	317	1
214	82	1
214	51	1
214	91	1
216	216	3
216	82	7
216	51	4
217	313	6
217	264	1
217	319	3
217	226	7
217	231	1
217	82	1
217	51	7
217	258	1
226	313	5
226	82	5
226	226	14
226	94	4
226	231	3
226	230	5
226	51	2
226	264	2
226	258	1
227	313	2
227	315	4
227	49	3
227	51	4
229	313	5
229	317	1
229	320	2
229	94	4
229	226	4
229	51	5
229	57	2
231	51	1
232	51	2
233	281	3
233	94	10
233	82	3
233	51	3
233	57	1
234	82	2
234	51	2
236	317	3
236	94	2
236	51	8
236	57	1
239	239	4
239	313	1
239	82	2
239	51	9
239	217	3
240	281	3
240	82	3
240	51	6
241	82	2
241	51	4
242	82	2
242	51	3
243	328	3
243	320	1
243	94	1
243	51	2
244	313	7
244	264	1
244	226	6
244	82	2
244	51	6
244	258	1
244	227	6
244	315	21
244	324	3
245	354	2
245	94	2
245	342	3
245	199	2
245	82	3
245	200	1
245	51	5
245	57	1
245	324	15
246	94	1
253	253	38
253	94	1
253	324	22
253	313	114
253	257	4
253	326	2
253	226	5
253	51	11
253	57	1
253	264	1
253	320	6
253	82	4
254	226	5
254	82	1
254	51	2
255	94	2
256	82	2
257	94	1
258	257	2
259	326	3
259	320	11
260	51	3
261	94	5
261	320	1
261	82	1
261	51	4
262	313	20
262	226	3
262	51	4
262	258	1
263	49	1
263	226	1
263	82	7
263	51	3
263	91	3
263	324	4
263	327	1
264	276	1
265	82	3
265	51	4
268	268	23
268	51	14
268	94	2
268	82	1
268	57	1
270	342	8
270	94	9
270	270	4
270	313	31
270	354	2
270	257	1
270	49	1
270	82	3
270	51	4
270	57	1
270	324	10
271	82	1
271	51	5
271	359	7
272	313	17
272	82	2
272	51	4
272	217	20
275	94	2
275	275	6
275	317	1
275	49	1
275	51	11
275	324	4
278	57	1
278	372	10
278	354	2
278	344	2
278	278	7
278	370	6
278	320	3
278	94	5
278	51	9
279	49	2
279	82	1
279	51	3
279	324	4
280	94	1
281	82	3
281	51	5
282	313	4
282	354	4
282	322	2
282	51	4
282	57	2
282	340	1
284	82	4
284	51	4
284	284	2
285	371	5
285	370	5
285	281	3
285	82	5
285	51	4
286	354	2
286	344	2
286	322	2
286	320	2
286	94	2
286	82	1
286	51	3
286	57	1
287	328	6
287	320	1
287	94	1
287	51	2
287	291	5
290	51	8
290	288	4
290	94	11
290	82	1
290	290	3
290	57	2
291	328	4
291	354	2
291	344	2
291	329	1
291	320	2
291	94	3
291	51	11
291	58	7
313	313	9
313	324	1
313	51	2
315	319	3
315	51	3
315	313	20
315	315	9
315	82	1
315	324	7
316	51	3
316	327	1
317	51	1
319	51	1
319	324	1
319	319	1
320	326	13
320	51	4
320	58	4
320	57	2
320	327	2
322	322	1
322	49	1
322	51	4
322	340	2
322	324	4
322	327	2
324	82	6
324	324	11
324	81	3
324	320	2
324	51	2
324	57	1
324	327	3
326	82	3
326	326	7
326	51	5
326	91	1
326	327	2
327	82	1
327	51	2
328	316	1
328	329	3
328	51	2
330	95	1
330	77	2
330	92	4
330	82	2
330	51	2
330	93	1
349	51	1
350	51	1
352	51	2
353	351	3
353	51	1
353	352	2
354	94	5
354	340	1
355	339	2
355	94	1
355	50	8
355	78	1
355	82	1
355	51	1
355	55	3
355	93	1
359	361	4
359	360	2
370	373	27
371	370	7
371	368	9
372	370	9
372	368	9
