22	23	2
23	28	1
23	22	1
26	23	2
26	34	1
26	30	1
27	25	1
27	34	2
35	26	3
35	28	1
35	27	2
35	23	3
35	34	2
79	118	1
80	87	1
80	118	1
82	79	1
82	129	2
82	87	3
82	84	5
82	81	1
82	118	37
82	119	1
82	80	1
85	87	3
86	87	3
87	83	2
87	85	1
87	86	1
88	82	1
89	82	1
90	82	1
91	82	1
92	82	1
93	82	1
94	82	1
95	82	1
96	82	1
97	82	1
98	82	1
99	120	1
99	121	1
100	82	1
101	82	1
102	82	1
103	82	1
104	82	1
105	82	1
106	82	1
107	82	1
108	82	1
109	82	1
110	82	1
111	82	1
112	82	1
113	82	1
114	82	1
115	82	1
116	82	1
117	82	1
118	121	1
118	104	1
118	105	1
118	106	1
118	88	1
118	107	1
118	82	1
118	99	1
118	108	1
118	110	1
118	109	1
118	112	1
118	113	1
118	120	1
118	100	1
118	101	1
118	102	1
118	103	1
118	129	18
118	114	1
118	115	1
118	116	1
118	117	1
118	83	2
118	92	1
118	93	1
118	94	1
118	95	1
118	96	1
118	97	1
118	98	1
118	111	1
118	89	1
118	90	1
118	91	1
120	118	1
120	121	1
121	118	1
121	120	1
126	35	1
127	118	3
129	35	1
129	128	1
129	127	1
