6	7	2
8	7	2
9	793	7
9	6	2
9	8	1
31	323	1
31	121	1
31	30	2
31	757	1
31	305	1
31	228	1
32	793	1
78	534	1
78	323	1
78	533	1
78	228	1
79	135	1
79	466	1
84	534	1
84	323	1
84	533	1
84	228	1
106	534	1
106	323	1
106	757	3
106	533	1
106	228	1
107	534	1
107	323	1
107	757	1
107	533	1
107	228	1
108	534	1
108	323	1
108	533	1
108	228	1
109	534	1
109	323	1
109	533	1
109	228	1
110	534	1
110	323	4
110	757	1
110	533	4
110	228	1
111	534	1
111	323	4
111	757	1
111	533	4
111	228	1
112	534	1
112	323	1
112	533	1
112	228	1
113	323	1
113	757	1
113	533	1
114	323	1
114	757	1
114	533	1
116	534	2
116	323	3
116	757	1
116	533	3
116	228	2
117	118	2
118	323	2
118	757	1
118	533	2
118	119	2
119	534	1
119	323	1
119	757	1
119	533	1
119	116	1
119	228	1
122	121	1
130	534	1
130	323	1
130	533	1
130	228	1
131	534	1
131	323	1
131	757	1
131	533	1
131	228	1
132	534	1
132	323	1
132	757	2
132	533	1
132	228	1
169	534	2
169	323	1
169	533	1
169	228	1
174	534	2
174	323	1
174	757	3
174	533	1
174	228	1
175	534	1
175	323	2
175	426	1
175	533	2
175	77	1
175	228	1
177	534	1
177	323	1
177	533	1
177	228	1
178	534	1
178	323	1
178	533	1
178	228	1
183	534	1
183	323	1
183	533	1
183	321	1
183	228	1
184	534	2
184	323	1
184	533	1
184	321	1
184	228	1
186	757	1
186	305	1
187	464	1
188	534	1
188	121	2
188	323	1
188	533	1
188	228	1
192	193	1
194	534	5
194	323	5
194	757	1
194	533	6
194	228	4
196	534	1
196	121	2
196	323	1
196	533	1
196	228	1
197	534	2
197	198	2
197	228	2
198	534	1
198	323	1
198	757	4
198	533	1
198	305	4
198	122	4
198	228	1
198	441	2
216	226	2
216	223	1
218	534	2
218	222	2
218	228	2
219	222	2
222	224	2
222	534	1
222	323	2
222	757	4
222	533	2
222	228	1
226	227	2
226	214	1
275	293	1
276	534	2
276	284	2
277	534	3
277	284	2
277	228	3
278	284	2
282	284	2
284	534	2
284	315	1
284	323	5
284	757	2
284	533	5
284	305	3
284	228	3
285	304	2
285	286	2
286	304	1
286	305	1
289	534	1
289	323	2
289	757	2
289	533	2
289	305	2
289	228	1
290	292	2
290	534	2
