25	31	10
26	31	2
26	47	5
33	29	2
33	31	14
33	47	85
33	25	2
33	43	1
34	31	5
35	45	1
35	42	1
35	28	16
36	32	8
36	31	58
36	44	1
36	34	1
36	26	1
36	47	45
36	25	1
36	43	1
36	27	16
39	38	4
40	32	8
40	47	8
42	49	2
42	28	25
42	41	35
43	31	3
43	45	1
46	33	1
46	30	2
46	35	1
47	29	2
47	31	24
47	45	7
47	48	8
49	28	22
66	67	2
67	66	1
67	81	1
67	703	1
68	697	1
68	804	2
69	697	1
69	804	2
71	804	2
71	70	1
71	81	1
71	703	1
72	804	2
72	703	1
73	697	1
73	804	2
74	804	2
74	703	1
79	81	2
161	816	8
161	662	1
161	817	6
161	168	2
161	436	6
161	332	3
161	324	4
162	816	4
162	817	3
162	168	6
162	436	6
163	816	12
163	662	1
163	817	10
163	436	4
163	332	3
163	324	5
164	165	8
164	168	4
164	422	2
165	164	1
165	816	4
165	532	1
165	548	2
165	335	1
165	805	1
165	817	3
165	498	1
165	436	38
165	660	1
165	419	2
165	420	2
167	816	4
167	165	2
167	817	3
168	430	1
168	423	9
168	519	1
168	389	2
168	356	3
168	498	1
168	436	12
168	660	1
168	422	7
247	248	1
248	390	4
248	389	1
248	81	1
248	247	2
248	394	1
250	251	10
250	394	2
251	250	3
251	390	4
251	389	1
251	81	1
251	394	7
253	254	9
253	394	4
254	390	4
254	804	1
254	389	1
254	81	1
254	253	2
254	394	9
255	434	1
255	254	2
255	804	2
255	436	5
255	394	1
256	434	1
256	254	2
256	804	2
256	436	5
256	394	1
257	434	1
257	254	2
257	804	2
257	436	5
257	394	1
258	434	1
258	254	2
258	804	2
258	436	5
258	394	1
259	434	1
259	254	2
259	804	2
259	436	5
259	394	1
260	434	1
260	254	2
260	804	2
260	436	5
260	394	1
261	804	1
261	436	2
261	394	4
261	791	1
262	390	1
262	804	2
262	389	2
262	436	3
262	394	4
262	791	1
263	804	2
263	436	6
264	263	1
264	390	2
264	389	1
264	436	4
264	394	1
264	324	1
265	804	2
265	436	6
265	266	1
266	265	1
266	390	1
266	389	1
266	436	5
266	394	3
267	268	1
267	804	1
267	317	1
268	804	1
268	389	2
268	267	1
268	394	2
270	394	1
271	390	1
271	394	1
272	390	1
272	394	1
273	394	1
274	394	1
276	390	4
276	313	1
276	803	1
276	436	1
276	394	2
277	390	3
277	803	1
277	288	1
277	436	1
277	394	1
278	394	1
279	390	1
280	317	2
280	638	1
280	270	1
280	255	1
280	276	1
280	277	1
280	278	1
280	279	2
280	729	64
280	268	2
280	291	1
280	319	1
280	311	1
280	315	1
280	314	2
280	623	1
280	281	71
280	289	2
280	722	1
280	266	3
280	72	1
280	264	27
280	300	1
280	301	1
280	262	2
280	390	5
280	283	1
280	367	7
280	272	1
280	273	1
280	274	1
280	275	1
280	251	2
280	286	1
280	269	1
280	254	4
280	290	1
280	271	1
280	726	1
280	299	1
280	259	1
280	68	1
280	293	1
280	84	1
280	258	1
280	801	3
280	318	6
280	285	2
280	661	3
280	257	1
280	394	4
280	260	1
280	804	92
280	310	2
280	298	2
280	429	4
280	256	1
280	296	1
280	302	1
280	69	1
280	73	1
281	804	2
281	801	2
282	283	2
283	282	1
283	390	2
283	804	1
283	436	4
283	394	2
283	791	2
284	804	2
284	436	6
285	284	1
285	436	4
285	394	1
286	264	1
286	390	1
286	254	4
286	804	1
286	436	1
286	394	3
287	436	6
287	324	1
288	287	1
288	390	2
288	436	5
288	394	4
289	390	1
289	436	1
289	394	1
289	324	1
290	390	1
290	254	2
290	804	1
290	394	1
291	390	1
292	436	6
292	324	1
293	292	1
293	390	2
293	726	5
293	436	4
293	394	5
293	584	1
294	296	2
294	804	1
295	296	2
295	804	1
296	294	1
296	335	5
296	440	1
296	804	1
296	389	5
296	436	3
296	394	16
296	295	1
297	804	1
297	394	2
298	553	1
298	163	1
298	334	4
299	804	1
300	804	1
301	804	1
302	804	1
303	434	1
303	436	3
303	394	2
304	639	1
305	804	1
306	804	1
307	804	1
308	804	1
309	434	1
309	436	6
309	394	6
309	361	1
310	390	1
310	804	1
310	436	1
310	394	2
311	390	1
311	254	1
311	436	1
311	394	2
312	436	6
312	324	1
313	390	2
313	312	1
313	436	5
313	394	5
314	390	2
314	436	1
314	394	2
314	324	1
315	335	1
315	804	1
315	394	2
316	268	1
316	804	1
316	317	1
317	804	1
317	316	1
317	389	1
317	394	2
319	440	1
319	804	2
320	321	4
320	251	1
320	394	1
321	394	3
321	320	1
322	390	1
322	394	2
323	436	6
323	324	1
324	804	2
324	323	1
324	803	3
324	436	6
325	328	1
325	330	1
325	329	1
332	804	1
332	664	2
332	436	37
332	661	2
332	660	1
332	324	41
333	804	2
333	168	4
333	334	2
334	496	2
334	662	7
334	532	1
334	333	1
334	663	8
334	657	25
334	817	13
334	816	18
334	350	2
334	495	1
334	658	39
334	368	6
334	497	1
334	168	6
334	332	9
334	394	2
335	664	1
335	324	1
349	816	6
349	662	2
349	362	3
349	817	4
349	436	3
350	349	1
350	334	1
351	328	1
352	662	7
352	349	1
352	436	3
352	332	2
353	328	1
354	662	3
354	349	1
354	436	4
354	332	2
355	328	1
356	662	3
356	336	21
356	360	5
356	436	6
356	332	2
357	328	1
358	662	4
358	572	3
358	349	1
358	436	1
358	332	2
359	349	1
359	641	1
366	662	2
366	436	8
366	332	1
367	816	6
367	817	6
369	662	1
369	165	7
369	805	1
369	161	6
369	436	23
370	372	2
371	372	2
371	432	4
371	394	4
372	300	1
372	68	1
372	301	1
372	638	4
372	307	1
372	306	1
372	436	1
372	324	5
372	71	1
372	297	1
372	308	1
372	371	1
372	305	1
372	302	1
372	69	1
372	73	1
372	370	1
372	394	18
372	299	1
372	74	1
373	378	1
374	378	1
375	804	2
375	389	2
375	378	4
376	804	2
376	389	2
376	378	2
377	335	2
377	390	1
377	378	30
377	419	3
377	504	4
377	422	7
377	426	5
377	324	2
378	377	1
378	390	6
378	335	5
378	638	2
378	389	12
378	436	27
378	387	1
378	425	1
378	439	2
378	805	2
378	376	1
378	375	1
378	374	1
378	373	1
378	504	36
378	361	1
378	424	1
379	804	2
379	389	2
380	804	2
380	389	2
381	804	2
381	389	2
382	544	2
382	387	1
382	335	1
382	390	1
382	389	2
382	381	1
382	394	3
384	804	2
384	805	1
384	389	2
384	419	3
384	394	2
385	387	4
387	698	3
387	384	1
387	383	1
387	335	7
387	390	1
387	389	15
387	385	1
387	436	10
387	386	2
387	544	5
387	763	1
387	545	1
387	382	1
387	380	1
387	394	18
387	379	1
388	662	4
388	168	2
388	332	4
388	352	2
388	324	1
392	393	1
393	392	1
393	390	24
395	662	1
395	354	2
395	168	2
395	332	4
416	436	6
417	804	3
417	168	4
417	334	2
418	436	4
428	805	1
428	504	5
429	390	6
429	436	6
429	394	16
430	168	6
434	804	2
434	436	6
435	804	2
435	436	6
437	436	2
438	639	1
438	571	1
439	394	6
439	79	5
440	662	2
440	168	1
487	390	4
487	491	4
487	804	3
487	389	1
487	657	2
487	336	12
487	360	6
487	436	11
487	334	13
487	394	11
487	361	2
488	390	3
488	389	1
488	436	2
488	427	3
488	394	5
488	426	3
489	435	1
489	434	1
489	662	4
489	390	5
489	804	2
489	638	1
489	389	1
489	436	13
489	394	5
489	361	1
490	488	2
491	390	13
491	638	1
491	804	4
491	389	7
491	657	1
491	436	9
491	417	4
491	168	12
491	334	28
491	490	1
491	394	19
491	791	1
491	361	3
492	488	2
493	804	2
493	168	4
493	334	2
493	394	4
494	804	2
494	168	4
494	334	2
494	394	4
495	390	5
495	491	4
495	638	1
495	804	3
495	389	7
495	657	4
495	493	1
495	436	6
495	494	1
495	492	1
495	417	4
495	168	16
495	334	37
495	394	15
495	791	1
495	361	3
496	390	13
496	638	1
496	163	2
496	334	2
496	394	2
497	435	1
497	662	5
497	390	2
497	389	1
497	334	4
497	436	5
497	394	4
498	390	9
498	638	1
498	436	6
498	394	2
499	336	6
499	436	2
499	334	1
500	336	6
500	436	2
501	503	1
501	804	2
501	436	5
501	584	1
502	503	1
502	804	2
502	436	5
502	584	1
503	488	10
503	390	2
503	804	2
503	565	1
503	501	1
503	436	9
503	502	1
503	584	4
503	394	2
505	324	104
506	566	2
506	394	1
507	434	2
507	488	14
507	390	4
507	567	8
507	436	11
507	394	4
507	361	2
508	327	1
509	662	1
509	390	2
509	416	1
509	436	7
509	394	2
510	488	2
510	567	1
510	436	2
511	488	2
511	567	1
511	436	2
512	488	2
512	567	1
512	436	2
513	488	2
513	567	1
513	436	2
514	435	1
514	488	21
514	390	7
514	804	2
514	638	1
514	436	11
514	394	2
514	361	1
515	488	2
515	567	1
515	436	2
516	488	2
516	567	1
516	436	2
517	488	2
517	567	1
517	436	2
518	488	2
518	567	1
518	436	2
519	515	1
519	513	1
519	512	1
519	516	1
519	518	1
519	510	1
519	511	1
519	517	1
519	498	1
520	488	1
520	394	1
521	418	2
521	662	4
521	572	14
521	390	5
521	638	1
521	804	6
521	168	4
521	394	8
521	80	4
522	390	3
522	804	2
522	436	3
522	584	2
522	394	1
523	435	1
523	488	4
523	567	1
523	436	2
524	435	1
524	488	4
524	567	1
524	436	2
525	435	1
525	488	4
525	567	1
525	436	2
526	435	1
526	488	4
526	567	1
526	436	2
527	435	1
527	488	4
527	567	1
527	436	2
528	435	1
528	488	4
528	567	1
528	436	2
529	435	1
529	488	4
529	567	1
529	436	2
530	435	1
530	488	13
530	390	5
530	804	2
530	638	1
530	436	10
530	394	2
530	361	1
531	435	1
531	488	4
531	567	1
531	436	2
532	525	1
532	531	1
532	526	1
532	528	1
532	524	1
532	523	1
532	529	1
532	498	3
532	520	2
532	527	1
533	816	4
533	662	4
533	804	5
533	356	2
533	817	3
533	168	8
533	163	13
533	332	5
533	769	2
541	705	1
541	815	3
541	335	3
541	820	16
541	389	2
541	818	2
541	821	10
541	700	1
542	705	1
542	335	3
542	389	3
542	436	15
542	801	1
542	534	9
543	705	1
543	699	1
543	335	3
543	436	5
546	705	1
546	335	2
546	389	2
546	436	12
546	584	4
549	168	4
549	334	2
550	168	4
550	551	3
551	496	2
551	559	2
551	549	1
551	499	1
551	817	9
551	360	11
551	436	11
551	79	1
551	816	10
551	500	1
551	495	1
551	550	2
551	168	13
551	163	2
551	334	15
551	394	1
552	168	4
552	334	2
553	496	2
553	657	2
553	495	1
553	168	4
553	552	1
553	394	2
557	662	4
557	657	14
557	336	4
557	658	1
557	551	1
557	360	8
558	662	4
558	657	26
558	336	4
558	658	1
558	551	1
558	360	8
564	566	1
565	436	4
565	584	2
567	816	2
567	362	1
567	666	1
567	817	2
567	436	6
568	668	2
568	569	3
568	165	1
568	168	2
568	436	1
568	422	4
569	662	1
569	668	12
569	568	1
569	165	3
569	805	1
569	168	2
569	161	6
569	436	22
570	662	4
570	168	2
570	332	4
572	816	2
572	662	1
572	358	2
572	817	2
572	168	3
572	521	1
572	332	4
572	79	2
577	578	1
578	577	1
578	436	2
578	394	6
578	584	4
579	580	1
580	579	1
580	436	5
580	394	8
580	584	7
581	326	1
582	522	1
582	816	4
582	503	1
582	804	2
582	664	2
582	817	4
582	168	8
582	163	12
582	633	1
582	660	1
582	332	1
583	503	1
583	662	1
583	804	2
583	637	1
583	664	1
583	817	2
583	498	2
583	660	1
583	816	2
583	507	4
583	567	4
583	168	3
583	163	9
583	332	1
612	393	3
612	390	7
612	389	2
612	433	4
612	436	6
612	504	1
612	394	20
612	432	4
612	361	1
613	614	1
613	389	2
613	394	2
614	662	1
614	390	1
614	613	1
614	804	2
614	657	3
614	389	2
614	658	1
614	168	4
614	656	1
614	334	27
614	394	16
614	361	2
615	389	2
615	616	1
616	390	1
616	615	1
616	804	4
616	389	6
616	336	12
616	360	9
616	436	11
616	394	13
616	361	1
617	389	2
618	335	2
618	617	1
618	390	1
618	804	4
618	389	3
618	436	11
618	394	7
619	434	1
619	390	3
619	389	2
619	436	9
619	394	20
619	361	1
620	390	4
620	428	12
620	389	1
620	504	9
620	436	4
620	394	9
621	390	3
621	389	1
621	436	5
621	504	8
621	394	7
622	623	2
623	612	9
623	389	1
623	622	1
623	436	7
623	504	2
623	394	16
628	612	5
628	638	4
628	629	7
628	432	2
629	628	1
629	620	1
629	624	1
629	638	8
629	625	1
629	389	3
629	621	1
629	436	4
629	394	19
629	619	1
629	79	1
630	804	2
630	436	4
630	584	2
631	612	10
631	666	1
631	389	3
631	436	5
631	630	1
631	394	5
631	578	6
631	584	5
632	804	2
632	436	4
632	584	2
633	632	1
633	666	1
633	389	1
633	436	5
633	578	6
633	584	5
634	804	2
634	436	4
634	584	2
635	612	13
635	580	6
635	389	3
635	634	1
635	436	4
635	394	7
635	584	4
636	804	2
636	436	4
636	584	2
637	580	6
637	389	1
637	636	1
637	436	4
637	584	2
637	394	3
640	328	1
640	327	1
641	662	2
641	663	8
641	658	26
641	168	3
641	359	2
641	332	9
641	509	1
656	662	2
656	657	3
656	658	7
658	662	17
658	669	1
658	657	30
658	659	2
659	658	2
661	662	6
661	658	10
663	662	1
663	658	8
667	668	3
668	667	13
669	662	1
697	701	1
697	696	1
697	702	1
699	801	1
702	698	3
715	719	8
715	804	11
715	718	2
715	717	12
717	719	1
718	719	1
719	718	1
719	717	1
721	722	2
722	721	1
723	726	8
724	715	1
724	726	2
726	723	1
726	719	3
726	714	1
726	754	1
726	718	5
726	725	1
726	724	1
726	717	2
727	729	2
728	729	2
729	728	1
729	760	2
729	727	1
729	757	1
749	755	1
749	756	2
750	804	4
752	754	19
753	750	13
753	726	3
753	754	20
754	719	10
754	750	25
754	726	21
