99	93
78	93
119	97
82	78
136	133
167	166
121	93
88	93
109	93
123	78
135	90
113	97
125	93
131	93
133	78
107	97
177	166
181	166
105	93
86	88
75	95
85	149
115	97
145	97
111	93
117	97
101	97
127	95
80	95
92	93
77	142
103	93
144	142
147	95
97	93
174	166
129	97
138	133
90	93
95	88
