58	58	2
58	60	7
58	222	5
58	798	4
59	222	8
60	228	3
60	222	3
60	227	3
61	216	6
65	222	5
65	59	7
65	228	3
65	906	1
65	65	1
66	60	7
67	222	2
70	70	2
70	222	2
73	952	1
73	814	1
111	222	3
118	962	1
120	120	1
121	809	1
124	124	1
129	129	1
131	962	1
144	144	12
144	971	2
144	809	2
144	899	2
144	222	1
144	984	2
144	962	1
147	222	3
166	226	3
166	222	3
166	227	7
173	166	18
173	173	11
173	952	2
173	222	3
173	906	1
182	182	10
182	226	7
182	227	11
182	228	1
182	230	2
182	952	2
182	222	3
188	190	2
192	190	1
209	209	34
209	222	26
209	60	7
209	906	1
213	60	1
213	222	1
215	952	1
218	63	1
218	222	5
219	60	3
222	222	2
222	790	2
222	952	1
222	189	3
222	62	2
222	58	2
222	228	7
222	60	1
222	791	1
222	61	1
222	227	8
222	798	1
223	222	3
224	216	1
224	222	8
224	61	2
225	222	5
226	209	2
226	222	3
227	228	4
227	226	2
227	222	3
228	226	5
228	216	3
228	227	3
229	222	1
422	775	7
422	560	1
422	564	3
424	639	1
424	424	1
424	222	1
424	807	1
425	222	1
429	58	1
429	429	2
429	798	6
429	808	1
434	424	2
434	639	1
434	807	1
435	786	1
436	775	1
436	800	3
436	786	1
436	222	1
449	228	1
449	448	2
450	775	11
450	952	1
450	588	3
450	216	1
450	222	2
450	798	7
451	775	1
457	775	1
462	462	8
462	952	2
462	785	1
462	786	1
462	787	1
462	573	1
462	798	1
480	482	1
480	694	1
480	485	1
480	481	1
480	488	1
480	487	1
480	492	1
480	429	1
480	491	1
480	486	1
480	479	1
480	484	1
480	435	1
480	483	1
483	952	1
486	808	2
494	790	1
494	952	2
494	794	2
494	786	1
494	787	1
494	951	1
509	786	1
509	514	1
510	511	1
512	952	1
512	513	1
516	508	2
517	508	1
520	942	1
520	798	3
520	808	2
524	524	4
525	855	1
525	852	1
525	886	1
525	860	1
525	800	5
525	887	1
525	857	1
525	896	1
525	893	1
525	853	1
525	863	1
525	883	1
525	861	1
525	856	1
525	889	1
525	786	1
525	862	1
525	848	1
525	885	1
527	785	2
527	786	2
529	904	1
529	952	1
529	1044	2
531	531	1
541	541	1
541	786	1
541	543	2
541	539	6
542	228	2
542	543	2
542	539	2
547	547	2
548	775	3
548	784	2
548	560	3
548	565	1
548	564	1
548	645	1
560	222	15
560	560	9
560	228	1
560	565	2
560	564	4
560	638	1
561	775	2
561	777	2
561	804	2
561	986	1
561	222	1
561	798	2
563	780	1
563	794	2
563	785	1
563	786	1
563	563	1
563	560	2
563	73	2
563	951	1
563	775	4
565	986	2
567	952	2
567	800	1
567	786	1
572	573	2
573	573	6
573	952	1
573	572	3
576	576	2
579	579	1
582	952	1
585	904	1
585	712	2
585	1044	5
585	619	11
585	585	2
586	804	2
586	784	3
586	775	2
586	565	1
586	772	1
586	807	1
586	645	1
586	777	2
586	798	3
586	808	1
588	588	3
588	949	1
588	798	21
588	808	3
601	601	36
601	798	16
601	808	5
601	780	1
601	775	2
601	952	1
601	786	1
602	58	2
602	798	4
602	808	1
603	604	2
603	222	2
604	228	2
606	787	1
607	787	1
608	228	2
609	228	1
614	614	6
614	222	3
614	228	1
614	906	1
616	228	1
616	614	2
616	906	2
619	619	10
622	619	3
622	622	2
623	855	1
623	852	1
623	886	1
623	860	1
623	800	5
623	858	1
623	887	1
623	857	1
623	896	1
623	73	1
623	893	1
623	853	1
623	898	1
623	863	1
623	883	1
623	861	1
623	856	1
623	889	1
623	862	2
623	786	2
623	222	2
623	848	1
623	885	1
630	630	6
630	228	3
630	216	1
631	775	1
634	634	4
634	61	1
634	808	2
634	798	2
636	906	4
636	222	7
636	228	1
638	638	3
639	222	2
639	808	4
639	798	4
643	643	2
643	644	1
643	222	1
644	60	7
645	228	2
645	564	1
649	649	10
649	952	1
658	658	2
658	775	3
658	665	4
658	951	2
658	798	2
660	951	1
660	798	1
661	228	1
661	660	2
665	665	3
665	952	1
665	951	1
665	949	1
665	660	1
665	798	8
665	808	1
668	786	1
673	673	5
673	786	1
675	780	1
675	785	1
675	424	2
675	639	3
675	786	1
675	807	1
675	798	5
675	808	1
677	951	1
677	786	1
677	677	1
681	222	1
681	1022	1
681	681	6
683	228	2
685	952	1
685	786	1
689	216	1
